"자동, 수동",경로점,GPS Time,Latitude,Longitude,Altitude
1,0,1693618067.2422347,36.6618048,126.3414334,6.159785747528076
1,0,1693618067.2642345,36.6618048,126.3414334,6.154106140136719
1,0,1693618067.2792346,36.6618049,126.3414334,6.154106140136719
1,0,1693618067.2992346,36.6618049,126.3414334,6.1495585441589355
1,0,1693618067.3212347,36.6618049,126.3414333,6.1495585441589355
1,0,1693618067.344238,36.661805,126.3414333,6.146552562713623
1,0,1693618067.358238,36.661805,126.3414333,6.146552562713623
1,0,1693618067.382238,36.6618051,126.3414332,6.141418933868408
1,0,1693618067.3992379,36.6618051,126.3414332,6.135261535644531
1,0,1693618067.423238,36.6618051,126.3414332,6.135261535644531
1,0,1693618067.4392462,36.6618052,126.3414331,6.130119323730469
1,0,1693618067.4592462,36.6618052,126.3414331,6.125238418579102
1,0,1693618067.483246,36.6618052,126.341433,6.125238418579102
1,0,1693618067.5022461,36.6618053,126.341433,6.119875907897949
1,0,1693618067.516246,36.6618053,126.341433,6.119875907897949
1,0,1693618067.5382495,36.6618053,126.3414329,6.112805366516113
1,0,1693618067.5622494,36.6618054,126.3414329,6.112805366516113
1,0,1693618067.5732496,36.6618054,126.3414329,6.108222484588623
1,0,1693618067.6052494,36.6618055,126.3414328,6.102502346038818
1,0,1693618067.6192496,36.6618055,126.3414328,6.102502346038818
1,0,1693618067.6352494,36.6618055,126.3414327,6.097230434417725
1,0,1693618067.6552494,36.6618056,126.3414327,6.097230434417725
1,0,1693618067.6762495,36.6618056,126.3414326,6.090704441070557
1,0,1693618067.6952496,36.6618057,126.3414326,6.086215972900391
1,0,1693618067.7182496,36.6618057,126.3414326,6.086215972900391
1,0,1693618067.7422528,36.6618057,126.3414325,6.0809197425842285
1,0,1693618067.7612529,36.6618058,126.3414325,6.0809197425842285
1,0,1693618067.784253,36.6618058,126.3414324,6.075695037841797
1,0,1693618067.797253,36.6618058,126.3414324,6.070521831512451
1,0,1693618067.8212528,36.6618059,126.3414323,6.070521831512451
1,0,1693618067.8452566,36.6618059,126.3414323,6.064804553985596
1,0,1693618067.8622565,36.661806,126.3414322,6.064804553985596
1,0,1693618067.8722568,36.661806,126.3414322,6.060502529144287
1,0,1693618067.9022567,36.661806,126.3414321,6.057287216186523
1,0,1693618067.9212565,36.6618061,126.3414321,6.057287216186523
1,0,1693618067.9322567,36.6618061,126.3414321,6.057287216186523
1,0,1693618067.965261,36.6618062,126.341432,6.052536487579346
1,0,1693618067.978261,36.6618062,126.3414319,6.04840087890625
1,0,1693618067.998261,36.6618062,126.3414319,6.0443267822265625
1,0,1693618068.020261,36.6618063,126.3414318,6.0443267822265625
1,0,1693618068.0432649,36.6618063,126.3414318,6.04024076461792
1,0,1693618068.0582647,36.6618064,126.3414317,6.04024076461792
1,0,1693618068.0812647,36.6618064,126.3414317,6.037411212921143
1,0,1693618068.098265,36.6618064,126.3414316,6.0351996421813965
1,0,1693618068.1222649,36.6618065,126.3414316,6.0351996421813965
1,0,1693618068.138267,36.6618065,126.3414315,6.032618522644043
1,0,1693618068.158267,36.6618066,126.3414315,6.032618522644043
1,0,1693618068.1822672,36.6618066,126.3414314,6.029658794403076
1,0,1693618068.2012672,36.6618066,126.3414314,6.026031970977783
1,0,1693618068.2242672,36.6618067,126.3414313,6.026031970977783
1,0,1693618068.2392693,36.6618067,126.3414313,6.021977424621582
1,0,1693618068.2632692,36.6618068,126.3414312,6.017888069152832
1,0,1693618068.2722692,36.6618068,126.3414312,6.017888069152832
1,0,1693618068.3002691,36.6618069,126.3414311,6.01540994644165
1,0,1693618068.3192692,36.6618069,126.3414311,6.01540994644165
1,0,1693618068.3392723,36.6618069,126.341431,6.012080669403076
1,0,1693618068.3602722,36.661807,126.3414309,6.012080669403076
